customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15761717,720,France,Male,26,10,51962,2,1,0,45507,Retention
15628008,781,Spain,Female,29,6,98759,1,0,0,112202,Retention
15583755,592,Germany,Male,33,2,156570,1,1,1,37140,Retention
15661409,542,France,Female,42,1,0,1,1,1,178256,Churn
15774250,532,France,Male,42,1,159024,1,1,0,100982,Churn
15681476,520,France,Female,39,1,73493,1,0,1,109626,Churn
15654870,759,France,Female,45,8,0,2,1,1,99251,Retention
15790448,473,France,Female,35,6,69617,1,1,0,143345,Retention
15785326,639,Spain,Female,35,5,136526,2,1,0,59653,Retention
15592854,705,France,Male,25,3,113736,1,0,1,196864,Retention
15617486,530,France,Male,52,1,106723,1,0,0,109960,Churn
15806796,516,Germany,Female,33,10,138847,1,1,1,127256,Retention
15644699,850,France,Female,40,0,0,2,1,0,1099,Retention
15622305,746,Germany,Female,33,2,107868,2,1,1,146192,Retention
15608209,622,Germany,Male,33,3,96926,2,1,0,48553,Retention
15626898,743,France,Male,30,7,77599,1,0,0,144407,Retention
15644297,732,Germany,Male,38,5,178787,1,1,1,195760,Retention
15731569,850,France,Male,81,5,0,2,1,1,44827,Retention
15582149,850,Germany,Female,34,3,129668,2,1,1,88743,Retention
15802483,686,France,Male,34,6,146178,2,1,1,88837,Retention
15686999,556,France,Female,40,8,0,2,1,0,62112,Retention
15772479,673,France,Male,37,4,0,2,0,0,163563,Retention
15778884,809,France,Female,38,2,154763,2,1,1,174800,Retention
15623630,634,Germany,Female,56,3,116251,1,0,1,42429,Churn
15774316,630,France,Male,37,6,0,2,1,1,82647,Retention
15695097,564,Germany,Female,30,0,100954,2,0,0,134175,Retention
15645404,625,France,Female,51,4,124620,2,1,0,92243,Churn
15750574,677,Spain,Female,34,4,0,2,1,1,6175,Retention
15636812,583,France,Male,40,9,112701,1,0,0,29213,Retention
15712068,592,Spain,Male,45,8,84692,1,0,1,67214,Retention
15652030,637,Germany,Male,49,2,108204,1,1,0,169037,Churn
15577398,850,France,Male,30,6,86449,1,1,1,188809,Retention
15756848,633,Spain,Male,42,10,0,1,0,1,79408,Retention
15806929,751,Germany,Male,36,5,73194,1,1,1,89222,Retention
15656005,592,Germany,Male,31,7,124593,1,1,0,86079,Retention
15722632,716,Germany,Male,50,2,119655,1,1,1,12944,Churn
15794356,641,Germany,Male,42,3,121765,2,1,1,166516,Retention
15659656,849,France,Male,35,4,110837,1,0,0,126419,Retention
15588341,647,Spain,Male,47,10,99835,1,0,1,89103,Retention
15709142,608,Germany,Female,30,2,91057,2,1,0,132973,Retention
15627042,555,France,Female,26,7,0,2,1,0,93122,Retention
15627517,497,Spain,Male,27,7,149400,1,0,0,167522,Retention
15803032,599,Germany,Male,38,9,89111,1,0,0,157239,Retention
15665129,545,Germany,Male,33,1,132527,2,0,1,107429,Retention
15628272,774,France,Female,36,9,114997,1,1,0,75304,Retention
15678206,464,France,Male,46,6,161798,1,1,0,182944,Retention
15678427,696,Germany,Female,27,2,96129,2,1,1,5983,Retention
15678067,667,Spain,Male,45,3,0,2,0,0,163655,Retention
15793331,812,France,Male,32,5,133050,2,1,0,89385,Retention
15699532,516,France,Male,51,8,120124,2,0,1,168773,Retention
15605827,645,France,Male,39,8,0,2,0,0,96864,Retention
15643635,664,Spain,Male,32,5,133705,1,0,0,134455,Retention
15787710,427,Spain,Female,39,9,0,2,1,0,28368,Retention
15614137,685,France,Female,40,7,0,2,1,0,103898,Retention
15754494,585,France,Female,33,4,152805,1,1,0,63239,Retention
15713440,519,Germany,Female,21,1,151701,3,1,1,170138,Churn
15803479,708,France,Female,67,1,0,2,0,1,3837,Retention
15709639,717,France,Female,22,5,112465,1,1,1,92977,Retention
15601719,465,Germany,Male,24,6,156007,1,1,0,191368,Retention
15772482,829,Germany,Male,28,3,132405,3,1,0,104889,Churn
15591489,826,France,Male,26,5,142662,1,0,0,60285,Retention
15629002,747,Germany,Male,36,8,102603,2,1,1,180693,Retention
15798053,707,Spain,Male,32,9,0,2,1,0,126475,Retention
15753895,590,Spain,Male,37,1,0,2,0,0,133535,Retention
15595426,603,Spain,Male,57,6,105000,2,1,1,87412,Churn
15645815,615,France,Male,45,5,0,2,1,1,164886,Retention
15632848,634,France,Female,36,1,69518,1,1,0,116238,Retention
15703068,716,Germany,Male,41,8,126145,2,1,1,138051,Retention
15791513,647,France,Male,41,4,138937,1,1,1,101617,Churn
15587210,591,Germany,Female,44,10,113581,1,1,0,1985,Retention
15793803,574,France,Male,34,1,112572,1,0,0,165626,Retention
15787756,467,Germany,Male,51,10,114514,2,1,0,177784,Churn
15723437,701,France,Female,35,2,0,2,1,1,65765,Retention
15702715,747,France,Female,34,10,0,2,1,1,50759,Retention
15809872,650,France,Male,32,2,84906,1,1,0,163216,Retention
15644295,731,Spain,Female,39,2,126816,1,1,1,74850,Retention
15778694,638,Germany,Female,26,1,105249,2,1,1,23491,Retention
15759555,569,Spain,Male,41,2,0,2,1,0,134272,Retention
15631406,459,Germany,Male,50,5,109387,1,1,0,155721,Retention
15616676,632,Germany,Male,23,3,122478,1,1,0,147230,Churn
15771154,683,France,Female,73,8,137732,2,1,1,133210,Retention
15669491,850,France,Female,46,2,157866,1,1,1,18986,Retention
15697691,512,France,Female,41,6,0,1,1,1,100507,Retention
15665180,616,France,Female,31,3,136789,1,1,0,59346,Churn
15752588,664,France,Male,36,1,0,2,1,1,95372,Retention
15743051,694,France,Male,30,10,144684,1,1,1,31805,Retention
15571873,655,France,Male,24,9,107065,1,1,1,51959,Retention
15679743,607,France,Female,33,8,91301,1,0,1,130824,Retention
15769412,684,Spain,Male,39,4,207034,2,0,0,157694,Churn
15775124,763,Spain,Male,37,8,0,2,1,1,933,Retention
15732113,671,Spain,Male,50,8,0,1,0,1,2560,Retention
15578141,592,Spain,Male,38,3,0,1,1,1,12905,Churn
15595874,666,Spain,Female,36,6,0,2,1,0,176692,Retention
15755642,667,France,Male,34,5,0,2,1,1,102908,Retention
15576526,850,Spain,Male,36,6,0,2,0,1,41291,Retention
15792489,622,Spain,Male,42,9,0,2,1,0,119127,Retention
15733705,577,France,Female,30,8,92472,2,0,1,126434,Retention
15807221,555,Spain,Male,21,1,0,2,0,0,103901,Retention
15573045,547,France,Male,62,10,127738,2,1,1,85153,Retention
15756824,613,Germany,Female,50,5,101242,2,1,0,12493,Retention
15773520,672,France,Female,43,4,92599,2,1,1,167336,Retention
15627439,624,Spain,Female,36,10,0,2,0,1,186180,Retention
15701439,698,Spain,Female,50,1,0,4,1,0,88566,Churn
15785352,606,France,Male,37,6,82373,1,0,0,172526,Churn
15616525,720,Spain,Male,31,4,141356,1,0,0,137985,Retention
15717489,835,France,Male,23,9,0,1,1,0,19793,Churn
15795737,771,Spain,Female,47,3,72664,2,1,1,107874,Retention
15693877,811,France,Female,47,3,123365,2,0,0,171995,Retention
15576111,734,Germany,Male,33,5,121898,1,1,0,61829,Retention
15595713,548,Spain,Male,33,6,0,1,1,1,31728,Retention
15808868,652,France,Female,31,3,103696,3,0,0,155221,Churn
15708193,707,France,Male,33,2,0,2,0,0,130866,Retention
15697801,605,Germany,Female,56,1,74129,2,1,1,62199,Churn
15770121,623,France,Female,34,9,0,1,1,0,24255,Retention
15800524,686,Germany,Male,29,3,185379,1,1,0,64679,Retention
15686236,525,Germany,Female,47,1,118087,1,1,0,88120,Churn
15659807,657,Spain,Male,41,8,109402,1,1,1,66463,Retention
15736078,730,Germany,Female,33,7,130367,1,1,0,15142,Churn
15620836,816,Germany,Female,34,2,108410,2,1,0,102908,Retention
15698184,484,France,Female,50,2,90408,2,0,0,48170,Retention
15717643,728,France,Female,34,6,90425,2,1,1,11597,Retention
15776596,730,Spain,Female,39,6,140094,1,1,0,172450,Churn
15814757,477,Spain,Male,31,9,0,2,0,1,184061,Retention
15812607,663,Germany,Female,46,6,95439,1,1,1,21038,Churn
15663888,549,Germany,Male,34,6,204017,2,1,0,109538,Retention
15748882,714,Spain,Male,29,9,0,2,1,0,129192,Retention
15690829,430,Germany,Male,49,3,137115,1,1,0,146516,Churn
15695819,504,Germany,Male,43,5,134740,2,1,0,181430,Retention
15696834,530,France,Female,29,5,0,2,0,0,121451,Retention
15797710,619,Germany,Male,29,4,98955,1,0,1,131712,Retention
15700654,617,Germany,Male,44,9,49157,2,1,0,53294,Retention
15583764,791,Germany,Male,31,1,130240,1,0,0,96546,Retention
15688849,609,France,Male,48,1,108019,3,1,1,184524,Churn
15661473,780,Germany,Male,51,4,126725,1,1,0,195259,Churn
15601030,777,Germany,Female,34,5,96693,1,1,1,172618,Retention
15789557,817,Germany,Female,27,7,129810,1,1,1,59259,Retention
15745250,850,France,Male,58,8,156652,1,0,0,25899,Churn
15590349,732,France,Female,36,9,0,1,0,0,3749,Churn
15741693,693,France,Male,40,4,130661,1,1,1,101918,Retention
15618446,576,France,Female,50,8,0,2,1,1,57802,Retention
15766552,643,France,Male,37,6,0,2,0,0,142454,Retention
15668775,757,France,Male,47,3,130747,1,1,0,143829,Retention
15757895,569,Germany,Male,30,6,106629,1,0,1,44114,Retention
15774551,772,Spain,Male,36,3,112029,1,1,1,186948,Retention
15684011,576,Germany,Male,29,7,130575,1,0,1,173629,Retention
15736146,608,Germany,Male,28,4,96679,1,1,1,49133,Retention
15656286,794,France,Male,33,0,0,2,0,0,178122,Retention
15774847,593,France,Male,50,6,171740,1,0,0,20893,Retention
15619340,597,Spain,Male,38,1,0,2,1,0,41303,Retention
15815656,541,Germany,Female,39,9,100116,1,1,1,199808,Churn
15623357,692,Germany,Male,24,2,120596,1,0,1,180490,Retention
15601324,697,France,Female,48,1,0,2,1,1,87400,Retention
15715510,768,France,Male,29,2,95984,2,1,1,73686,Retention
15663770,802,France,Male,38,1,142557,1,1,1,172497,Retention
15779267,584,France,Male,47,5,0,2,1,0,89286,Retention
15597957,614,Spain,Male,66,2,0,2,0,1,180082,Retention
15584620,850,Germany,Female,36,6,143644,1,1,0,22102,Churn
15750772,671,France,Female,38,6,132129,1,0,1,76068,Retention
15706557,626,France,Female,52,0,0,2,1,0,32159,Churn
15594391,770,France,Female,68,2,183555,1,0,0,159557,Churn
15661656,633,France,Male,38,2,91902,2,1,1,107673,Retention
15631217,663,France,Male,40,6,156218,1,0,1,33607,Retention
15588955,581,Germany,Female,43,5,93259,3,1,0,141035,Churn
15758252,561,Germany,Female,45,2,168085,2,0,1,115719,Retention
15740223,479,Germany,Male,51,1,107714,3,1,0,86128,Churn
15805413,769,France,Female,31,6,117852,2,1,0,147668,Retention
15635116,659,Spain,Male,60,2,0,1,1,0,177480,Churn
15764892,590,Spain,Female,51,10,84474,2,1,1,190937,Retention
15795936,560,France,Male,50,3,0,2,1,0,84531,Retention
15655232,437,Germany,Male,35,6,126803,2,1,1,161133,Retention
15640133,661,France,Female,34,0,0,2,1,0,185555,Retention
15751524,677,Germany,Female,36,10,68806,1,1,0,33075,Retention
15670552,560,France,Female,31,3,115141,1,1,0,39806,Retention
15623966,578,France,Female,35,2,0,2,0,1,26389,Retention
15752193,421,Spain,Male,34,6,90723,1,1,1,12162,Retention
15607269,492,Germany,Female,49,2,151249,2,1,1,167237,Retention
15700752,545,France,Female,32,6,0,2,1,1,52067,Retention
15777901,640,Germany,Female,43,9,94752,1,1,0,184006,Churn
15639117,624,Spain,Female,34,6,0,1,1,0,582,Churn
15720203,577,Spain,Male,28,7,0,1,1,0,143274,Retention
15586236,704,France,Male,31,5,132084,3,1,1,54474,Churn
15676645,523,France,Male,45,5,0,2,1,1,121428,Retention
15715988,793,France,Male,35,2,0,2,1,1,79704,Retention
15603749,564,France,Female,53,2,45472,1,1,1,41055,Churn
15608956,711,France,Male,33,1,0,1,0,0,41590,Retention
15733872,791,Germany,Female,33,10,130229,2,0,0,54019,Churn
15666982,629,Germany,Female,38,9,123948,1,1,0,76053,Retention
15602647,729,Germany,Male,39,6,127415,1,1,1,184977,Churn
15623063,651,Germany,Male,35,8,110067,1,1,0,127678,Churn
15682928,695,Spain,Male,39,4,65521,1,1,1,1243,Retention
15729246,847,Spain,Male,31,5,0,2,1,1,76326,Retention
15588928,704,France,Male,47,5,0,2,1,1,145338,Retention
15803352,613,Germany,Male,33,3,155736,2,1,1,57751,Retention
15607485,692,Spain,Female,29,4,0,2,0,0,138880,Retention
15656249,720,France,Female,34,3,118307,2,1,1,136120,Retention
15761783,577,France,Male,41,6,0,1,1,1,167621,Retention
15716605,710,Germany,Female,24,7,103099,2,1,0,173276,Retention
15757425,716,France,Female,38,1,0,2,1,1,99661,Retention
15603096,410,France,Male,33,6,125789,1,0,0,66333,Churn
15588580,584,Germany,Female,36,4,109646,1,1,1,70240,Retention
15770539,792,France,Male,30,1,127187,1,1,1,113553,Retention
15572022,605,France,Female,36,6,0,1,0,1,690,Retention
15571843,486,Spain,Male,24,1,0,1,1,0,98802,Retention
15752502,615,France,Male,41,4,130385,1,0,1,130661,Retention
15609058,676,France,Male,23,1,107787,1,0,1,116378,Retention
15775108,571,France,Male,34,1,99325,2,0,1,186052,Retention
15708904,850,France,Female,37,9,0,1,0,0,100101,Retention
15600086,717,France,Male,48,7,123764,1,1,1,169952,Retention
15814675,642,Germany,Female,39,8,128264,1,1,0,61792,Churn
15572777,780,Spain,Male,47,7,86006,1,1,1,37973,Retention
15585106,492,Germany,Female,38,8,57068,2,1,0,188974,Retention
15738936,760,Germany,Male,29,5,103607,2,0,1,86334,Retention
15750970,500,Spain,Male,40,1,99004,1,1,1,152845,Retention
15725772,654,Spain,Female,36,2,0,2,1,1,146652,Retention
15692106,606,Spain,Female,25,3,147386,3,1,0,45482,Churn
15791533,367,Spain,Male,42,6,93608,1,1,0,168816,Churn
15715715,799,Spain,Male,38,2,0,2,1,1,59297,Retention
15785576,434,Germany,Male,71,9,119496,1,1,0,125848,Retention
15798834,719,Spain,Female,32,7,0,1,0,0,76264,Retention
15744127,641,France,Female,37,2,0,2,1,0,3939,Retention
15637427,461,Spain,Female,25,6,0,2,1,1,15306,Retention
15576990,790,Germany,Female,25,5,152885,1,1,0,58214,Retention
15615352,588,France,Male,31,4,99607,2,0,1,35877,Retention
15647333,621,France,Male,27,4,137003,1,1,0,21254,Retention
15572050,768,Germany,Male,48,3,122831,1,1,1,24533,Churn
15581370,681,Spain,Male,38,2,99811,2,1,0,23531,Retention
15813503,606,Spain,Male,37,8,154712,2,1,0,89099,Retention
15769783,542,Spain,Male,37,8,0,1,1,1,807,Retention
15793135,713,Germany,Female,24,7,147687,1,1,1,121592,Retention
15599182,597,Spain,Female,33,2,0,2,1,1,4700,Retention
15689517,635,France,Male,27,3,127009,1,1,0,161909,Retention
15641366,599,Germany,Male,61,1,124737,1,0,1,90389,Churn
15588859,496,Spain,Female,44,0,179356,2,1,0,2919,Churn
15732293,759,Spain,Male,31,8,0,2,1,1,99086,Retention
15568032,757,Germany,Male,31,1,127320,3,1,0,163170,Retention
15623525,564,Spain,Male,31,0,125175,1,1,1,72757,Retention
15606601,561,France,Female,22,6,186788,2,1,0,73286,Retention
15800811,702,France,Male,40,3,148556,1,0,1,146056,Retention
15610711,678,Germany,Female,40,8,128644,1,0,0,167673,Retention
15809654,707,France,Female,46,7,127476,2,1,1,146011,Retention
15576077,610,France,Female,27,9,159561,1,0,1,103381,Retention
15643378,744,France,Male,42,1,112419,1,1,1,83022,Retention
15566790,598,France,Male,28,8,129991,2,0,1,46041,Retention
15774402,562,Spain,Male,36,5,0,1,0,1,182843,Retention
15694641,621,Spain,Female,59,2,0,2,1,1,171364,Retention
15605916,659,France,Female,50,3,0,1,1,0,183399,Churn
15812356,722,Germany,Female,40,6,89175,2,0,1,152883,Retention
15644179,606,France,Female,39,3,0,2,1,0,50560,Churn
15771674,603,Spain,Female,39,5,162390,2,1,0,54702,Retention
15623314,506,Germany,Female,59,3,190353,1,1,0,78365,Retention
15613292,715,France,Male,21,8,0,2,1,0,68666,Retention
15813871,690,France,Male,47,2,0,2,1,0,151375,Retention
15759480,644,France,Female,40,10,139180,1,1,1,19959,Retention
15587712,589,France,Male,36,8,114435,1,1,0,26955,Retention
15671165,592,France,Female,66,5,149950,1,1,1,76267,Retention
15620746,632,France,Male,42,4,126115,1,1,0,100998,Retention
15706537,577,Germany,Female,59,7,111396,1,0,1,191070,Retention
15589312,588,France,Male,30,3,115007,1,0,0,176858,Retention
15741180,617,France,Male,54,6,102141,1,1,1,45325,Retention
15733888,668,Spain,Female,36,3,133686,1,1,0,190958,Churn
15798532,810,France,Male,32,9,120879,2,0,1,78896,Retention
15577359,767,Spain,Male,47,5,0,1,1,0,121964,Churn
15614936,718,Spain,Female,49,10,82321,1,0,1,11144,Retention
15747647,589,Spain,Female,27,4,0,2,1,0,144181,Retention
15588566,778,Spain,Male,33,5,116474,2,1,1,32757,Retention
15570141,724,France,Female,34,3,132352,1,1,0,80320,Retention
15800793,477,Germany,Female,39,4,182491,1,1,0,185830,Retention
15572415,580,France,Male,34,6,0,2,1,1,160095,Retention
15635125,566,Spain,Male,63,2,120787,2,1,1,52198,Retention
15636551,711,France,Female,29,3,130181,2,1,0,31811,Retention
15600912,706,Germany,Male,32,5,88348,2,1,1,104181,Retention
15768476,703,Spain,Male,31,6,0,2,1,1,67667,Retention
15650266,679,Germany,Male,39,2,146186,2,1,1,193974,Retention
15621004,603,France,Male,32,7,0,1,1,0,198055,Churn
15748352,598,Spain,Male,34,0,104488,1,0,1,43249,Retention
15788920,836,Germany,Female,32,4,109196,2,1,0,55218,Retention
15743236,687,France,Female,61,7,80538,1,1,0,131305,Churn
15637717,704,Germany,Male,41,4,109026,2,1,1,43117,Retention
15635500,605,Germany,Male,75,2,61319,1,0,1,186655,Retention
15634792,516,France,Female,40,9,0,2,0,1,33266,Retention
15607560,572,France,Female,39,2,0,2,1,1,555,Retention
15727177,557,France,Male,42,6,177822,1,1,0,150944,Churn
15774358,443,Germany,Male,59,4,110939,1,1,0,72846,Churn
15791304,604,Germany,Male,25,7,165413,1,1,1,35279,Retention
15603328,483,France,Male,27,1,77805,1,1,1,2101,Retention
15804937,702,France,Male,50,3,0,2,0,0,94949,Retention
15804142,670,Spain,Female,57,3,175575,2,1,0,99061,Churn
15608845,804,Spain,Female,38,3,124197,1,1,0,74692,Retention
15702434,850,France,Female,30,3,0,2,1,0,116692,Retention
15632609,554,France,Female,39,10,160132,1,1,0,32824,Retention
15603550,588,Germany,Female,37,7,70258,2,1,0,139607,Retention
15755239,758,Germany,Male,32,4,162657,2,1,1,115525,Retention
15670528,787,Germany,Male,43,0,132217,1,1,0,20955,Churn
15732704,582,Spain,Male,25,9,148042,2,1,0,52341,Retention
15589019,633,Spain,Female,33,4,92855,1,1,1,159813,Retention
15677796,766,Germany,Male,47,9,129289,1,1,0,169935,Churn
15760177,564,Spain,Male,37,9,100252,1,1,1,146033,Retention
15636595,602,Spain,Male,37,3,107592,2,0,1,153122,Retention
15737275,649,France,Male,39,3,113096,1,1,1,60335,Retention
15672905,679,Spain,Female,40,7,0,2,1,1,163757,Retention
15753955,639,Spain,Male,34,7,149940,2,0,0,156648,Retention
15708504,790,Germany,Male,50,8,121438,1,1,1,176471,Churn
15592451,565,France,Male,32,9,0,2,1,0,5388,Retention
15790455,478,France,Female,50,2,0,1,0,1,93332,Churn
15572174,825,France,Male,29,3,148874,2,0,1,71192,Retention
15656330,528,Spain,Female,32,0,68138,1,1,1,170309,Retention
15569626,577,Spain,Male,35,5,110080,1,1,1,109794,Retention
15608726,663,France,Male,24,7,0,2,1,1,166310,Retention
15637366,505,Germany,Female,25,5,114268,2,1,1,126728,Retention
15778049,633,Germany,Male,29,6,117412,1,0,0,30338,Retention
15727421,586,France,Female,38,6,0,2,1,1,37935,Retention
15688865,850,France,Female,35,9,0,2,0,0,25329,Retention
15751032,629,Germany,Female,37,1,35549,2,0,0,49676,Retention
15734737,744,France,Male,56,9,0,2,1,1,169498,Retention
15746515,750,France,Male,36,7,136492,3,1,1,26500,Churn
15664311,637,Germany,Male,28,3,123675,1,1,1,166458,Retention
15708139,575,France,Female,40,1,139532,1,1,0,181294,Retention
15768574,671,Spain,Male,58,1,178713,1,1,1,21768,Retention
15738018,571,France,Male,40,5,0,2,0,0,72849,Retention
15699753,590,France,Male,41,1,89086,1,1,0,24499,Retention
15703199,619,Spain,Male,38,3,96143,1,0,0,98994,Retention
15627830,640,Germany,Female,30,5,32197,1,0,1,141446,Retention
15570855,670,France,Male,38,7,0,2,1,1,77864,Retention
15772503,737,France,Female,33,4,0,2,1,0,115115,Retention
15584453,555,Spain,Male,32,10,0,2,0,1,168605,Retention
15710111,742,France,Male,33,6,0,2,0,0,38550,Retention
15618562,618,Germany,Female,40,0,140306,1,1,0,160618,Churn
15706764,560,France,Female,35,1,0,2,1,0,3701,Retention
15798737,654,France,Male,38,8,0,2,1,0,88659,Retention
15712608,787,Germany,Female,42,2,74483,2,0,1,44273,Retention
15636736,611,France,Female,53,7,0,2,0,1,156495,Churn
15703544,559,Spain,Male,34,0,0,1,1,0,182988,Retention
15815645,481,France,Male,37,8,152303,2,1,1,175082,Retention
15705739,753,Germany,Male,32,5,159904,1,1,0,148811,Retention
15709643,675,France,Male,32,1,0,3,1,0,85901,Retention
15669805,748,Germany,Female,31,1,99557,1,1,0,199255,Retention
15737489,610,Spain,Female,46,5,116886,1,0,0,107973,Retention
15775131,580,Spain,Male,32,9,142188,2,0,1,128028,Retention
15765283,624,Germany,Female,40,3,149961,2,1,0,104610,Retention
15628715,709,France,Female,36,8,0,2,1,1,69676,Retention
15813283,605,France,Female,34,2,0,1,0,0,35982,Retention
15745716,706,Spain,Male,53,7,0,2,0,1,117939,Retention
15598485,567,Spain,Male,40,8,28649,1,1,1,95140,Retention
15696552,747,France,Female,21,4,81025,2,1,0,167682,Retention
15754569,664,France,Male,57,1,0,2,1,1,56562,Retention
15701741,711,France,Female,39,3,152462,1,1,0,90305,Retention
15572631,609,France,Male,25,10,0,1,0,1,109895,Retention
15636069,632,Spain,Male,28,7,155519,1,1,0,1843,Retention
15682467,725,France,Female,36,1,118851,1,1,1,102747,Retention
15790744,850,France,Female,34,9,92899,2,1,0,97465,Retention
15625023,682,France,Male,40,4,0,1,0,1,105352,Retention
15731267,797,France,Male,37,4,75263,1,1,0,85801,Retention
15742879,668,Spain,Male,38,1,147904,1,1,1,69370,Retention
15757015,783,Germany,Female,41,5,106640,1,1,0,176945,Retention
15770711,766,Germany,Female,28,4,90696,1,0,1,21597,Retention
15569430,704,Spain,Female,36,2,175509,2,1,0,152039,Retention
15617304,722,France,Male,40,6,0,2,1,1,111893,Retention
15704466,692,France,Female,34,7,0,2,1,0,195074,Retention
15664681,584,France,Female,35,2,114321,2,0,0,15959,Retention
15605534,644,Germany,Female,51,4,95560,1,0,0,72628,Churn
15792473,598,Germany,Female,50,5,88379,3,0,1,64157,Churn
15802625,733,Germany,Male,48,7,85915,1,1,1,23860,Retention
15766017,615,Germany,Male,58,3,72309,1,1,1,85687,Churn
15762172,850,France,Female,39,2,0,2,1,0,179451,Retention
15728333,521,France,Male,43,8,0,1,1,1,93180,Retention
15792868,675,France,Male,69,1,0,2,1,0,157097,Retention
15605698,746,France,Male,58,3,0,3,1,1,80344,Churn
15777060,770,France,Female,33,4,0,1,1,0,26080,Churn
15626243,618,France,Male,30,3,133844,1,1,1,31406,Retention
15719898,556,France,Male,36,7,154872,2,1,1,32044,Retention
15599976,749,France,Female,27,9,0,2,1,0,132734,Retention
15752809,702,Spain,Male,43,6,116121,1,1,0,61602,Retention
15589698,555,Germany,Male,42,6,107104,1,1,1,41304,Churn
15609977,587,France,Male,47,6,71026,1,1,0,57962,Retention
15750121,639,France,Male,38,3,0,1,1,0,42862,Retention
15734177,643,France,Male,33,4,0,2,1,1,152992,Retention
15781347,600,France,Female,41,1,0,2,1,1,91193,Retention
15592025,651,France,Male,53,7,0,2,1,1,130132,Retention
15670163,666,France,Female,27,4,0,2,0,0,88751,Retention
15765402,520,France,Female,39,6,145644,1,0,0,104118,Retention
15624343,650,Spain,Female,50,7,129667,1,0,0,42028,Retention
15602354,564,Germany,Male,33,3,109341,1,1,0,75632,Retention
15579183,586,France,Male,64,1,0,2,1,1,53710,Retention
15584899,617,France,Female,35,5,0,2,0,1,13066,Retention
15723658,712,Spain,Female,30,6,0,2,1,0,152417,Retention
15803965,654,France,Male,55,3,87485,1,1,1,3299,Retention
15682489,605,France,Male,27,9,0,2,1,0,198091,Retention
15813645,491,France,Female,36,0,53369,1,1,1,103934,Retention
15766787,707,France,Female,35,9,0,2,1,1,70403,Retention
15687171,638,Spain,Male,34,5,146679,1,1,0,102179,Retention
15690744,683,France,Male,43,2,112499,2,1,0,30375,Retention
15707974,815,Spain,Female,38,2,48387,1,1,0,184796,Retention
15673084,645,Spain,Male,38,1,68079,1,0,1,166264,Retention
15814772,645,Germany,Male,49,4,160133,1,0,1,88391,Retention
15743709,683,France,Male,30,4,66190,1,1,1,115186,Retention
15610343,705,France,Female,37,10,0,2,1,1,13935,Churn
15737414,647,France,Male,35,4,123761,1,1,0,83910,Retention
15788480,786,Germany,Female,33,0,122325,1,0,0,34712,Churn
15568519,534,France,Male,41,9,0,2,1,0,13871,Retention
15792453,602,Spain,Female,42,1,138912,1,1,1,139494,Retention
15658100,695,France,Female,42,0,0,2,0,1,140724,Retention
15695197,553,Germany,Female,25,7,128524,2,1,0,20682,Retention
15749807,516,Spain,Female,31,3,0,2,1,0,124202,Retention
15773876,655,France,Female,34,3,0,2,1,0,159638,Retention
15591698,849,Germany,Female,49,9,132934,1,1,0,171056,Churn
15712813,520,Germany,Male,43,3,150805,3,0,1,25333,Churn
15763898,568,Spain,Female,46,3,0,2,1,1,29372,Retention
15793324,695,Spain,Male,32,9,0,3,0,1,38533,Retention
15757759,807,Spain,Female,28,7,165969,3,1,0,156122,Churn
15796230,642,Germany,Female,36,2,124495,3,1,1,57904,Churn
15611729,703,Germany,Male,39,1,141559,1,1,1,31257,Churn
15709531,556,France,Male,38,2,114756,1,1,0,193214,Retention
15650751,585,France,Female,30,6,0,2,1,1,137757,Retention
15641413,587,Germany,Female,49,7,155393,2,1,0,13308,Churn
15753840,524,Spain,Female,32,6,0,1,1,1,132861,Churn
15669994,556,Germany,Female,31,1,128663,2,1,0,125083,Retention
15695301,504,Spain,Male,44,4,113522,1,1,1,12405,Retention
15792004,731,Spain,Female,26,3,0,2,1,0,37697,Retention
15603035,651,France,Male,34,3,0,2,1,1,105599,Retention
15717286,675,Spain,Female,40,8,79035,1,1,0,142783,Churn
15577107,657,Spain,Female,22,6,0,3,0,1,168412,Churn
15754747,686,Germany,Male,33,9,141918,2,0,1,184036,Retention
15705676,690,France,Female,35,9,107944,2,0,0,48478,Retention
15751912,567,France,Male,36,7,0,2,0,1,3896,Retention
15677336,557,Germany,Male,57,1,120043,1,1,0,132370,Churn
15684395,446,Spain,Female,45,10,125191,1,1,1,128260,Churn
15659949,850,France,Male,31,1,96399,2,1,0,106534,Retention
15812422,637,France,Male,41,2,0,2,0,1,102515,Retention
15806941,499,France,Male,60,7,76961,2,1,1,83643,Retention
15637690,622,Germany,Female,34,7,98675,1,1,0,138906,Churn
15632882,684,Germany,Male,37,1,126817,2,1,1,29995,Churn
15807107,612,France,Male,32,3,121394,1,1,0,164081,Retention
15661034,813,Germany,Female,29,5,106059,1,0,0,187976,Churn
15811958,850,Germany,Male,44,2,112755,2,0,0,158171,Retention
15785167,795,Spain,Male,29,4,0,2,0,0,155711,Retention
15646720,628,Spain,Female,55,7,0,3,1,0,85890,Churn
15658614,565,Germany,Female,38,7,145400,2,1,1,83844,Retention
15704657,601,France,Male,39,3,72647,1,1,0,41777,Churn
15567147,802,Spain,Male,40,4,0,2,1,1,81908,Retention
